"Date","Cannabis","Average Cannabis","Cumulative Cannabis","Ecstasy","Average Ecstasy","Cumulative Ecstasy","Stimulants","Average Stimulants","Cumulative Stimulants","Misc","Average Misc","Cumulative Misc","Psychedelics","Average Psychedelics","Cumulative Psychedelics","Benzos","Average Benzos","Cumulative Benzos","Opioids","Average Opioids","Cumulative Opioids","Dissociatives","Average Dissociatives","Cumulative Dissociatives","Digital Goods","Average Digital Goods","Cumulative Digital Goods","Prescription","Average Prescription","Cumulative Prescription","Other","Average Other","Cumulative Other"
"2014-12-28","54893.29","50993.3","9517816.99","45573.03","39141.07","6463614.81","64397.14","53554.45","8739149.13","799.54","2621.21","654489.51","10897.24","8636.92","1248038.15","9604.59","8605.29","865688.84","15669.76","15607.76","2920066.21","1612.26","1837.37","402272.73","5455.51","7084.41","5043311.64","4532.58","1942.21","428749.31","1320.38","1911.84","414830.31"
"2014-12-29","74072.47","52779.43","9591889.46","60950.31","38519.57","6524565.12","80230.98","54285.67","8819380.11","2020.72","2824.23","656510.24","10962.55","8274.72","1259000.7","9236.66","9539.07","874925.5","20121.98","15602.01","2940188.19","1870.82","1846.5","404143.55","6698.61","6836.74","5050010.24","2541.0","2137.21","431290.31","2206.02","1942.46","417036.34"
"2014-12-30","71196.35","54385.36","9663085.81","62667.57","39427.37","6587232.68","54618.39","53378.15","8873998.5","11289.29","2672.64","667799.52","10064.16","8318.79","1269064.86","15443.51","9290.62","890369.01","27221.73","18561.71","2967409.93","1466.48","1810.29","405610.03","8439.61","6816.45","5058449.85","3860.84","2366.8","435151.15","3879.95","2700.0","420916.29"
"2014-12-31","22089.75","55942.19","9685175.56","23592.19","42732.31","6610824.87","28531.94","52243.41","8902530.44","735.15","2876.14","668534.68","4734.81","9011.17","1273799.67","9457.64","9202.85","899826.65","6611.34","16215.32","2974021.26","1782.6","1772.14","407392.64","3750.0","6274.65","5062199.85","69.14","2377.37","435220.29","1189.92","3157.35","422106.21"
"2015-01-01","67572.82","58892.74","9752748.38","37823.43","41762.73","6648648.3","51148.73","51549.21","8953679.17","2314.48","3026.02","670849.16","7379.78","8832.55","1281179.45","10995.58","8906.54","910822.23","8569.4","16915.6","2982590.66","1142.68","1732.09","408535.31","5155.26","6844.37","5067355.11","2287.79","2093.48","437508.09","2151.14","3213.61","424257.35"
"2015-01-02","63140.54","56743.76","9815888.92","27773.91","39473.25","6676422.22","51260.28","45138.0","9004939.45","892.41","4774.97","671741.57","7942.86","8961.4","1289122.31","4556.09","9581.17","915378.32","29021.0","16869.9","3011611.67","3029.15","1893.03","411564.46","5858.32","7333.56","5073213.44","2332.22","1961.13","439840.31","6638.92","3262.98","430896.28"
"2015-01-03","38630.12","56506.48","9854519.04","40745.74","38063.01","6717167.96","35516.4","44177.29","9040455.85","2081.39","3288.33","673822.96","11096.81","9283.38","1300219.12","5125.9","9339.88","920504.22","6292.01","15194.58","3017903.68","1501.02","2769.13","413065.48","8565.26","7247.1","5081778.7","1018.02","2121.82","440858.33","4715.13","3149.79","435611.41"
"2015-01-04","75547.15","64198.84","9930066.19","38785.98","39995.28","6755953.94","59537.72","49159.77","9099993.57","1848.67","3551.46","675671.63","9646.91","10104.92","1309866.03","7530.4","10355.34","928034.62","20571.72","17380.11","3038475.39","1331.91","2758.64","414397.39","9443.51","7630.9","5091222.21","2545.36","2516.3","443403.69","1714.18","3977.08","437325.59"
"2015-01-05","59029.6","67974.93","9989095.79","44923.94","38704.5","6800877.88","35352.57","51944.54","9135346.14","14263.38","3653.74","689935.01","11864.47","10659.99","1321730.5","13959.1","11548.98","941993.72","19802.12","19355.39","3058277.51","2997.39","3083.72","417394.78","10122.94","8145.43","5101345.15","1614.57","2880.12","445018.26","2551.6","3857.9","439877.19"
"2015-01-06","69535.35","69795.53","10058631.14","52795.91","39572.87","6853673.78","47893.4","50865.67","9183239.54","882.8","3849.02","690817.81","12318.03","10977.84","1334048.53","13754.46","13707.01","955748.18","15494.46","18359.43","3073771.97","7599.15","3026.25","424993.92","7834.43","8326.53","5109179.58","4985.66","2758.52","450003.92","3087.6","3411.33","442964.79"
"2015-01-07","75936.32","70235.5","10134567.46","37118.03","36831.53","6890791.81","63409.31","50435.03","9246648.85","2577.06","5349.63","693394.87","10485.6","10220.64","1344534.14","16565.87","13570.3","972314.05","21910.04","19110.11","3095682.01","1709.18","3051.17","426703.11","6436.58","8259.17","5115616.15","2830.5","2737.37","452834.42","6981.0","2926.36","449945.79"
"2015-01-08","94005.45","72593.92","10228572.91","28787.97","36018.27","6919579.78","70642.08","52021.33","9317290.93","3030.48","5259.74","696425.36","11265.25","10428.69","1355799.38","19351.03","14882.6","991665.07","22396.41","18950.15","3118078.42","3418.21","3102.39","430121.32","8756.95","8338.31","5124373.1","4834.5","2766.9","457668.92","1316.83","3072.59","451262.63"
"2015-01-09","75884.73","78791.67","10304457.64","33852.54","36495.01","6953432.33","43708.2","56554.37","9360999.13","2259.32","4885.6","698684.67","10167.78","10356.83","1365967.17","19662.34","15205.19","1011327.42","22049.27","19809.13","3140127.68","2626.89","3093.71","432748.21","7126.06","7982.79","5131499.16","1481.01","3160.75","459149.93","3512.94","3337.68","454775.56"
"2015-01-10","41709.93","80401.44","10346167.56","21556.37","37044.7","6974988.7","32501.94","57098.79","9393501.07","12585.69","5200.73","711270.37","5796.43","10310.67","1371763.6","4168.91","15576.52","1015496.33","11546.74","20005.27","3151674.42","1675.47","2144.55","434423.69","8093.73","8713.07","5139592.89","869.99","2939.1","460019.91","1320.34","3285.67","456095.91"
"2015-01-11","92056.1","83210.74","10438223.66","33093.16","39092.92","7008081.86","70641.8","56875.29","9464142.86","1219.42","5394.26","712489.78","11103.27","10285.39","1382866.87","16716.48","15608.92","1032212.8","19452.03","20769.09","3171126.46","1690.45","2276.22","436114.14","9997.52","9728.75","5149590.4","2752.07","3553.64","462771.99","2737.77","2846.0","458833.68"
"2015-01-12","102413.8","80929.18","10540637.46","48261.1","41894.06","7056342.96","67083.85","55082.52","9531226.72","11644.4","5442.98","724134.19","11361.47","10465.07","1394228.34","16217.25","14291.32","1048430.06","25814.99","20081.06","3196941.45","2936.58","2104.03","439050.72","7634.25","10484.9","5157224.65","4371.52","3370.51","467143.51","4407.24","3648.51","463240.92"
"2015-01-13","80803.79","83300.86","10621441.25","56643.7","40401.43","7112986.66","51704.36","53625.39","9582931.07","3088.76","6587.78","727222.95","11994.89","10022.4","1406223.23","16353.78","13233.4","1064783.84","16867.4","18976.33","3213808.85","955.04","1866.16","440005.76","12946.4","10501.4","5170171.06","3434.11","3584.56","470577.62","2723.57","3560.35","465964.49"
"2015-01-14","95601.41","84119.21","10717042.66","51455.58","40556.52","7164442.24","61844.84","51357.73","9644775.91","3931.77","4961.1","731154.71","10308.63","9862.21","1416531.86","16792.64","13605.18","1081576.48","27256.77","18184.15","3241065.62","2630.91","1804.94","442636.67","13546.37","9983.62","5183717.43","7132.27","3583.56","477709.88","3903.29","3467.29","469867.79"
"2015-01-15","78034.5","78951.61","10795077.16","48395.98","41545.58","7212838.22","58092.69","46203.23","9702868.6","3371.48","4994.89","734526.2","12523.05","9313.25","1429054.91","10127.85","12060.11","1091704.33","17580.25","17242.12","3258645.87","2212.83","1926.38","444849.5","14050.0","10585.18","5197767.43","3552.58","3514.38","481262.47","6934.44","3420.23","476802.23"
"2015-01-16","92486.47","75160.49","10887563.64","23404.14","41306.27","7236242.36","33508.28","43791.4","9736376.88","10272.93","3769.93","744799.13","7069.03","9129.59","1436123.94","12256.91","10954.39","1103961.24","14316.15","16338.22","3272962.03","961.85","2026.99","445811.35","7241.5","10551.54","5205008.93","2979.36","3469.92","484241.82","2895.76","3179.41","479697.98"
"2015-01-17","47438.43","73970.66","10935002.07","22641.98","38285.14","7258884.34","16628.31","43803.55","9753005.2","1198.91","3513.35","745998.03","4675.12","8997.75","1440799.06","6771.33","10180.79","1110732.57","6001.48","16379.2","3278963.5","1246.94","2318.3","447058.29","4469.3","9729.47","5209478.23","862.98","3407.92","485104.8","668.97","3326.91","480366.95"
"2015-01-18","55882.85","68910.26","10990884.92","40016.59","39136.44","7298900.92","34560.3","41820.68","9787565.5","1456.01","3481.4","747454.05","7260.56","9496.03","1448059.62","5900.99","8739.99","1116633.57","12857.8","14796.98","3291821.3","2540.52","2295.92","449598.81","14208.44","9012.04","5223686.67","2267.85","2845.65","487372.66","2408.33","3116.2","482775.28"
"2015-01-19","75875.94","67151.49","11066760.86","46585.92","39342.38","7345486.84","50201.0","41753.56","9837766.49","3069.68","4537.22","750523.73","10075.87","9371.11","1458135.5","8477.19","9403.85","1125110.75","19487.7","14671.72","3311309.0","3640.82","2700.27","453239.63","7398.79","9786.8","5231085.46","4060.28","3222.41","491432.93","2721.48","2524.22","485496.77"
"2015-01-20","72474.98","63155.32","11139235.84","35495.8","40539.52","7380982.64","51789.45","42265.48","9889555.94","1292.68","3330.5","751816.41","11072.01","9433.79","1469207.51","10938.6","8839.29","1136049.36","17154.25","15006.53","3328463.25","2994.26","3306.31","456233.89","7191.9","9940.9","5238277.36","3000.14","3092.09","494433.07","3756.1","2406.61","489252.87"
"2015-01-21","60178.62","62113.84","11199414.46","57414.71","39450.6","7438397.35","47964.73","43133.68","9937520.67","3708.12","3240.63","755524.53","13796.55","9407.07","1483004.06","6707.06","8716.99","1142756.41","16181.2","15494.0","3344644.45","2474.22","3359.45","458708.11","8524.33","10073.8","5246801.69","3196.35","3370.42","497629.42","2428.31","2447.02","491681.18"
"2015-01-22","65723.13","62622.63","11265137.59","49837.52","36972.82","7488234.87","57622.81","41575.79","9995143.49","10762.23","3352.67","766286.77","11648.64","9698.45","1494652.71","14774.9","9274.04","1157531.31","16703.44","16018.15","3361347.89","5043.31","3274.18","463751.42","19473.34","8852.73","5266275.03","6189.95","3521.31","503819.37","2790.56","2640.47","494471.74"
"2015-01-23","64513.25","62004.49","11329650.84","31784.1","33829.05","7520018.97","37091.74","39542.13","10032235.23","1825.85","3369.19","768112.62","7507.75","9856.61","1502160.46","8304.97","11273.06","1165836.28","16659.84","16553.3","3378007.74","5204.12","3173.63","468955.54","8320.22","8686.66","5274595.25","2067.06","3342.79","505886.43","2072.49","2591.59","496544.23"
"2015-01-24","40148.11","59450.33","11369798.95","15019.58","32371.13","7535038.55","22705.76","37895.61","10054940.99","569.83","4779.84","768682.45","4488.11","10509.75","1506648.57","5915.26","11263.74","1171751.54","9413.79","16088.81","3387421.52","1618.87","3077.32","470574.41","5399.59","8489.48","5279994.84","2811.29","3088.78","508697.72","951.83","2535.0","497496.06"
"2015-01-25","59444.37","58154.89","11429243.32","22672.14","27416.51","7557710.69","23655.07","36466.08","10078596.06","2240.27","4605.0","770922.72","9300.24","9912.16","1515948.81","9800.29","11931.39","1181551.83","16526.84","15538.53","3403948.36","1943.66","3100.26","472518.07","5660.92","7917.25","5285655.76","3324.12","3019.89","512021.84","3762.52","2529.59","501258.58"
"2015-01-26","71548.95","57522.31","11500792.27","24579.48","23558.28","7582290.17","35965.34","32088.93","10114561.4","3185.36","3218.5","774108.08","11182.97","10333.39","1527131.78","22470.38","11794.34","1204022.21","23233.72","15420.02","3427182.07","2937.0","3076.01","475455.07","6236.29","6015.25","5291892.05","2810.64","2596.93","514832.47","2379.35","2453.47","503637.93"
"2015-01-27","54595.91","56122.07","11555388.18","25290.36","23040.07","7607580.53","40263.78","29915.61","10154825.18","11167.22","4463.64","785275.3","15643.99","10663.79","1542775.77","10873.35","11886.6","1214895.56","13902.85","14239.94","3441084.92","2320.06","2687.39","477775.13","5811.69","5660.12","5297703.74","1222.06","2445.37","516054.54","3359.96","2301.55","506997.89"
"2015-01-28","51110.54","53902.06","11606498.72","22732.42","22261.86","7630312.95","37958.07","28650.7","10192783.25","2484.22","4460.66","787759.52","9613.43","11081.51","1552389.2","11380.57","12811.34","1226276.13","12329.27","14270.82","3453414.19","2634.83","2688.27","480409.96","4518.72","5788.69","5302222.46","2714.09","2148.4","518768.62","2390.44","2656.84","509388.33"
"2015-01-29","61295.01","51701.95","11667793.73","22829.91","23839.97","7653142.86","26982.73","30001.24","10219765.98","1056.76","4261.04","788816.28","14597.25","11131.12","1566986.44","13815.55","12560.42","1240091.68","15873.85","13585.13","3469288.04","4873.52","2623.56","485283.47","6159.33","5588.06","5308381.79","3229.23","1962.35","521997.85","2257.67","2279.21","511646.0"
"2015-01-30","54711.59","48598.11","11722505.32","28156.62","23918.33","7681299.48","21878.5","31394.76","10241644.48","10541.8","4031.72","799358.08","9820.57","11197.73","1576807.01","8950.79","10885.5","1249042.47","8399.28","11988.28","3477687.32","2483.77","2409.9","487767.24","5834.3","5548.14","5314216.09","1006.17","1773.68","523004.02","1009.06","2245.75","512655.06"
"2015-01-31","24608.06","40798.7","11747113.38","9572.08","20315.4","7690871.56","13851.42","25642.79","10255495.89","548.99","2436.41","799907.07","7412.12","8962.87","1584219.13","12388.47","9332.16","1261430.94","9629.92","10002.16","3487317.24","1625.05","2078.46","489392.3","6299.56","4717.9","5320515.65","732.53","1599.1","523736.56","3438.91","1765.76","516093.97"
"2015-02-01","44043.61","33497.19","11791157.0","33718.94","17067.91","7724590.5","33108.84","20220.21","10288604.74","842.95","2081.52","800750.02","9647.52","7589.53","1593866.65","8043.81","7706.37","1269474.75","11727.04","8240.83","3499044.28","1490.66","1702.06","490882.96","4256.54","4072.36","5324772.19","2021.77","1211.38","525758.32","1119.06","1424.27","517213.02"
"2015-02-02","49822.07","24740.76","11840979.06","25127.99","13806.5","7749718.49","45720.0","16365.54","10334324.74","1580.12","1930.55","802330.14","11649.23","5504.2","1605515.87","10745.95","5732.72","1280220.7","12055.75","5973.14","3511100.03","1441.39","1005.84","492324.35","5956.82","3192.46","5330729.0","1489.95","750.06","527248.27","2145.17","1101.74","519358.19"
"2015-02-03","0.0","16924.82","11840979.06","69.86","9784.12","7749788.34","0.0","13240.04","10334324.74","0.0","424.58","802330.14","0.0","4101.27","1605515.87","0.0","4454.03","1280220.7","0.0","4773.24","3511100.03","0.0","651.01","492324.35","0.0","2358.99","5330729.0","0.0","606.32","527248.27","0.0","957.59","519358.19"
"2015-02-04","0.0","13409.38","11840979.06","0.0","8426.66","7749788.34","0.0","11261.26","10334324.74","0.0","346.15","802330.14","0.0","3042.39","1605515.87","0.0","2684.25","1280220.7","0.0","3397.54","3511100.03","0.0","418.86","492324.35","0.0","1459.05","5330729.0","0.0","501.67","527248.27","0.0","466.32","519358.19"
"2015-02-05","0.0","7117.44","11840979.06","0.0","3609.67","7749788.34","0.0","6531.43","10334324.74","0.0","225.73","802330.14","0.0","1664.18","1605515.87","0.0","1535.14","1280220.7","0.0","1722.25","3511100.03","0.0","205.91","492324.35","0.0","850.97","5330729.0","0.0","212.85","527248.27","0.0","306.45","519358.19"
"2015-02-06","0.0","0.0","11840979.06","0.0","19.96","7749788.34","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-07","0.0","0.0","11840979.06","69.86","9.98","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-08","0.0","5.44","11840979.06","0.0","9.98","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-09","0.0","5.44","11840979.06","0.0","9.98","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-10","0.0","5.44","11840979.06","0.0","9.98","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-11","38.08","5.44","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-12","0.0","5.44","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-13","0.0","5.44","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-14","0.0","5.44","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-15","0.0","0.0","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-16","0.0","0.0","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-17","0.0","0.0","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
"2015-02-18","0.0","0.0","11841017.14","0.0","0.0","7749858.2","0.0","0.0","10334324.74","0.0","0.0","802330.14","0.0","0.0","1605515.87","0.0","0.0","1280220.7","0.0","0.0","3511100.03","0.0","0.0","492324.35","0.0","0.0","5330729.0","0.0","0.0","527248.27","0.0","0.0","519358.19"
