"Date","Cannabis","Average Cannabis","Cumulative Cannabis","Ecstasy","Average Ecstasy","Cumulative Ecstasy","Stimulants","Average Stimulants","Cumulative Stimulants","Misc","Average Misc","Cumulative Misc","Psychedelics","Average Psychedelics","Cumulative Psychedelics","Benzos","Average Benzos","Cumulative Benzos","Opioids","Average Opioids","Cumulative Opioids","Dissociatives","Average Dissociatives","Cumulative Dissociatives","Digital Goods","Average Digital Goods","Cumulative Digital Goods","Prescription","Average Prescription","Cumulative Prescription","Other","Average Other","Cumulative Other"
"2015-01-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","410.76","0.0","0.0","0.0","0.0","1.14","8.0"
"2015-01-07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","410.76","58.68","821.52","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","821.52","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","117.36","821.52","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","117.36","821.52","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","821.52","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","410.76","58.68","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","1232.28","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","410.76","58.68","1643.04","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","117.36","1643.04","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","117.36","1643.04","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","117.36","1643.06","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","410.76","58.68","2053.82","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2053.82","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2053.82","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2053.82","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2053.82","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2053.82","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2053.82","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-01-31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","410.76","58.68","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2464.58","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","410.76","58.68","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.68","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-26","0.0","9.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-27","0.0","9.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","2875.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-02-28","0.0","9.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.57","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-01","66.0","9.43","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-02","0.0","9.43","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-03","0.0","9.43","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-04","0.0","9.43","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-05","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-06","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-07","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-08","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-09","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-10","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","2879.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-11","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.14","2880.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-12","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","2880.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-13","0.0","0.0","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.25","2880.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-14","0.0","4.36","66.0","0.0","0.0","0.0","0.0","28.0","0.0","0.0","7.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.18","2880.34","0.0","0.0","0.0","0.0","0.0","8.0"
"2015-03-15","0.0","4.36","66.0","0.0","0.0","0.0","0.0","28.0","0.0","0.0","13.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","236.89","2880.34","0.0","46.43","0.0","0.0","0.0","8.0"
"2015-03-16","0.0","4.36","66.0","0.0","0.0","0.0","0.0","28.0","0.0","0.0","35.83","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","420.76","517.67","3301.1","0.0","46.43","0.0","0.0","42.86","8.0"
"2015-03-17","30.5","23.67","96.5","0.0","0.0","0.0","196.0","148.71","196.0","54.48","62.27","54.48","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.5","544.94","3328.6","0.0","46.43","0.0","0.0","42.86","8.0"
"2015-03-18","0.0","42.75","96.5","0.0","0.0","0.0","0.0","148.71","196.0","41.34","64.56","95.82","0.0","1.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1210.0","667.65","4538.6","325.0","46.43","325.0","0.0","42.86","8.0"
"2015-03-19","0.0","42.75","96.5","0.0","0.0","0.0","0.0","148.71","196.0","155.02","190.71","250.84","0.0","1.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1965.44","1193.41","6504.04","0.0","46.43","325.0","300.0","42.86","308.0"
"2015-03-20","135.19","44.63","231.69","0.0","0.0","0.0","845.0","156.28","1041.0","185.05","248.01","435.89","0.0","8.57","0.0","0.0","0.15","0.0","0.0","6.66","0.0","0.0","0.0","0.0","190.85","1709.17","6694.89","0.0","46.43","325.0","0.0","42.86","308.0"
"2015-03-21","133.54","49.7","365.23","0.0","0.0","0.0","0.0","213.59","1041.0","16.01","362.78","451.9","10.0","8.57","10.0","0.0","0.15","0.0","0.0","44.93","0.0","0.0","0.0","0.0","859.0","2282.51","7553.89","0.0","46.43","325.0","0.0","42.86","308.0"
"2015-03-22","0.0","80.79","365.23","0.0","4.24","0.0","0.0","229.53","1041.0","883.05","539.15","1334.95","0.0","16.41","10.0","0.0","0.15","0.0","0.0","44.93","0.0","0.0","0.0","0.0","3680.3","2784.9","11234.19","0.0","0.0","325.0","0.0","57.14","308.0"
"2015-03-23","13.19","129.14","378.42","0.0","4.24","0.0","52.98","447.62","1093.98","401.09","623.97","1736.04","50.0","16.41","60.0","1.08","0.15","1.08","46.59","67.94","46.59","0.0","0.0","0.0","4031.13","3001.42","15265.32","0.0","99.68","325.0","0.0","14.86","308.0"
"2015-03-24","65.97","166.61","444.39","0.0","4.24","0.0","597.15","386.9","1691.13","857.91","701.17","2593.95","0.0","23.88","60.0","0.0","0.15","1.08","267.95","90.98","314.54","0.0","0.0","0.0","4040.82","3164.76","19306.14","0.0","99.68","325.0","0.0","14.86","308.0"
"2015-03-25","217.63","172.31","662.02","29.7","4.24","29.7","111.57","416.5","1802.7","1275.94","864.08","3869.89","54.84","22.45","114.84","0.0","13.71","1.08","0.0","90.98","314.54","0.0","0.0","0.0","4726.73","3368.22","24032.87","0.0","101.97","325.0","100.0","14.86","408.0"
"2015-03-26","338.43","176.63","1000.45","0.0","4.24","29.7","1526.63","469.62","3329.33","748.71","773.78","4618.6","0.0","22.45","114.84","0.0","16.51","1.08","161.07","110.54","475.61","0.0","9.43","0.0","3481.1","3017.99","27513.97","697.78","143.0","1022.78","4.0","14.86","412.0"
"2015-03-27","397.54","232.46","1397.99","0.0","6.52","29.7","420.0","496.37","3749.33","725.51","839.78","5344.11","52.31","23.16","167.15","0.0","16.35","1.08","161.24","103.89","636.85","0.0","9.43","0.0","1334.22","2777.24","28848.19","0.0","143.0","1022.78","0.0","16.42","412.0"
"2015-03-28","173.44","305.56","1571.43","0.0","19.83","29.7","207.19","527.08","3956.52","1156.35","866.3","6500.46","0.0","23.16","167.15","94.88","164.23","95.96","0.0","95.28","636.85","0.0","14.75","0.0","2283.26","2797.29","31131.45","16.0","146.14","1038.78","0.0","16.99","412.0"
